iso1.2L	0	350000	1
iso1.2L	350000	700000	2
iso1.2L	700000	1050000	5
iso1.2L	1050000	1400000	2
iso1.2L	1400000	1750000	0
iso1.2L	1750000	2100000	1
iso1.2L	2100000	2450000	2
iso1.2L	2450000	2800000	2
iso1.2L	2800000	3150000	1
iso1.2L	3150000	3500000	2
iso1.2L	3500000	3850000	2
iso1.2L	3850000	4200000	0
iso1.2L	4200000	4550000	1
iso1.2L	4550000	4900000	12
iso1.2L	4900000	5250000	8
iso1.2L	5250000	5600000	6
iso1.2L	5600000	5950000	3
iso1.2L	5950000	6300000	2
iso1.2L	6300000	6650000	1
iso1.2L	6650000	7000000	8
iso1.2L	7000000	7350000	1
iso1.2L	7350000	7700000	1
iso1.2L	7700000	8050000	3
iso1.2L	8050000	8400000	1
iso1.2L	8400000	8750000	1
iso1.2L	8750000	9100000	3
iso1.2L	9100000	9450000	4
iso1.2L	9450000	9800000	2
iso1.2L	9800000	10150000	8
iso1.2L	10150000	10500000	2
iso1.2L	10500000	10850000	2
iso1.2L	10850000	11200000	1
iso1.2L	11200000	11550000	1
iso1.2L	11550000	11900000	1
iso1.2L	11900000	12250000	6
iso1.2L	12250000	12600000	1
iso1.2L	12600000	12950000	3
iso1.2L	12950000	13300000	0
iso1.2L	13300000	13650000	4
iso1.2L	13650000	14000000	1
iso1.2L	14000000	14350000	2
iso1.2L	14350000	14700000	2
iso1.2L	14700000	15050000	3
iso1.2L	15050000	15400000	2
iso1.2L	15400000	15750000	1
iso1.2L	15750000	16100000	4
iso1.2L	16100000	16450000	3
iso1.2L	16450000	16800000	3
iso1.2L	16800000	17150000	2
iso1.2L	17150000	17500000	3
iso1.2L	17500000	17850000	0
iso1.2L	17850000	18200000	7
iso1.2L	18200000	18550000	2
iso1.2L	18550000	18900000	0
iso1.2L	18900000	19250000	2
iso1.2L	19250000	19487545	0
iso1.2R	0	350000	1
iso1.2R	350000	700000	2
iso1.2R	700000	1050000	2
iso1.2R	1050000	1400000	0
iso1.2R	1400000	1750000	0
iso1.2R	1750000	2100000	1
iso1.2R	2100000	2450000	0
iso1.2R	2450000	2800000	2
iso1.2R	2800000	3150000	0
iso1.2R	3150000	3500000	5
iso1.2R	3500000	3850000	4
iso1.2R	3850000	4200000	2
iso1.2R	4200000	4550000	3
iso1.2R	4550000	4900000	4
iso1.2R	4900000	5250000	2
iso1.2R	5250000	5600000	35
iso1.2R	5600000	5950000	2
iso1.2R	5950000	6300000	1
iso1.2R	6300000	6650000	9
iso1.2R	6650000	7000000	1
iso1.2R	7000000	7350000	4
iso1.2R	7350000	7700000	0
iso1.2R	7700000	8050000	2
iso1.2R	8050000	8400000	5
iso1.2R	8400000	8750000	4
iso1.2R	8750000	9100000	2
iso1.2R	9100000	9450000	8
iso1.2R	9450000	9800000	3
iso1.2R	9800000	10150000	3
iso1.2R	10150000	10500000	5
iso1.2R	10500000	10850000	2
iso1.2R	10850000	11200000	12
iso1.2R	11200000	11550000	3
iso1.2R	11550000	11900000	2
iso1.2R	11900000	12250000	12
iso1.2R	12250000	12600000	6
iso1.2R	12600000	12950000	1
iso1.2R	12950000	13300000	3
iso1.2R	13300000	13650000	4
iso1.2R	13650000	14000000	2
iso1.2R	14000000	14350000	3
iso1.2R	14350000	14700000	5
iso1.2R	14700000	15050000	4
iso1.2R	15050000	15400000	1
iso1.2R	15400000	15750000	2
iso1.2R	15750000	15824540	0
iso1.3L	0	350000	2
iso1.3L	350000	700000	1
iso1.3L	700000	1050000	1
iso1.3L	1050000	1400000	2
iso1.3L	1400000	1750000	2
iso1.3L	1750000	2100000	10
iso1.3L	2100000	2450000	3
iso1.3L	2450000	2800000	0
iso1.3L	2800000	3150000	6
iso1.3L	3150000	3500000	4
iso1.3L	3500000	3850000	3
iso1.3L	3850000	4200000	0
iso1.3L	4200000	4550000	4
iso1.3L	4550000	4900000	4
iso1.3L	4900000	5250000	1
iso1.3L	5250000	5600000	3
iso1.3L	5600000	5950000	1
iso1.3L	5950000	6300000	7
iso1.3L	6300000	6650000	2
iso1.3L	6650000	7000000	2
iso1.3L	7000000	7350000	5
iso1.3L	7350000	7700000	58
iso1.3L	7700000	8050000	1
iso1.3L	8050000	8400000	1
iso1.3L	8400000	8750000	2
iso1.3L	8750000	9100000	0
iso1.3L	9100000	9450000	0
iso1.3L	9450000	9800000	4
iso1.3L	9800000	10150000	3
iso1.3L	10150000	10500000	2
iso1.3L	10500000	10850000	1
iso1.3L	10850000	11200000	2
iso1.3L	11200000	11550000	6
iso1.3L	11550000	11900000	16
iso1.3L	11900000	12250000	7
iso1.3L	12250000	12600000	1
iso1.3L	12600000	12950000	1
iso1.3L	12950000	13300000	3
iso1.3L	13300000	13650000	1
iso1.3L	13650000	14000000	1
iso1.3L	14000000	14350000	2
iso1.3L	14350000	14700000	1
iso1.3L	14700000	15050000	4
iso1.3L	15050000	15400000	3
iso1.3L	15400000	15750000	3
iso1.3L	15750000	16100000	2
iso1.3L	16100000	16450000	1
iso1.3L	16450000	16800000	1
iso1.3L	16800000	17150000	1
iso1.3L	17150000	17500000	2
iso1.3L	17500000	17850000	7
iso1.3L	17850000	18200000	1
iso1.3L	18200000	18279861	1
iso1.3R	0	350000	2
iso1.3R	350000	700000	4
iso1.3R	700000	1050000	4
iso1.3R	1050000	1400000	3
iso1.3R	1400000	1750000	6
iso1.3R	1750000	2100000	3
iso1.3R	2100000	2450000	3
iso1.3R	2450000	2800000	7
iso1.3R	2800000	3150000	32
iso1.3R	3150000	3500000	2
iso1.3R	3500000	3850000	6
iso1.3R	3850000	4200000	2
iso1.3R	4200000	4550000	2
iso1.3R	4550000	4900000	2
iso1.3R	4900000	5250000	0
iso1.3R	5250000	5600000	1
iso1.3R	5600000	5950000	7
iso1.3R	5950000	6300000	1
iso1.3R	6300000	6650000	4
iso1.3R	6650000	7000000	5
iso1.3R	7000000	7350000	2
iso1.3R	7350000	7700000	1
iso1.3R	7700000	8050000	2
iso1.3R	8050000	8400000	2
iso1.3R	8400000	8750000	0
iso1.3R	8750000	9100000	2
iso1.3R	9100000	9450000	3
iso1.3R	9450000	9800000	2
iso1.3R	9800000	10150000	3
iso1.3R	10150000	10500000	2
iso1.3R	10500000	10850000	3
iso1.3R	10850000	11200000	1
iso1.3R	11200000	11550000	4
iso1.3R	11550000	11900000	27
iso1.3R	11900000	12250000	0
iso1.3R	12250000	12600000	5
iso1.3R	12600000	12950000	1
iso1.3R	12950000	13300000	1
iso1.3R	13300000	13650000	2
iso1.3R	13650000	14000000	1
iso1.3R	14000000	14350000	8
iso1.3R	14350000	14700000	2
iso1.3R	14700000	15050000	4
iso1.3R	15050000	15400000	4
iso1.3R	15400000	15750000	1
iso1.3R	15750000	16100000	4
iso1.3R	16100000	16450000	4
iso1.3R	16450000	16800000	2
iso1.3R	16800000	17150000	1
iso1.3R	17150000	17500000	2
iso1.3R	17500000	17850000	2
iso1.3R	17850000	18200000	2
iso1.3R	18200000	18550000	5
iso1.3R	18550000	18900000	1
iso1.3R	18900000	19250000	5
iso1.3R	19250000	19600000	0
iso1.3R	19600000	19950000	4
iso1.3R	19950000	20300000	0
iso1.3R	20300000	20650000	5
iso1.3R	20650000	21000000	4
iso1.3R	21000000	21350000	1
iso1.3R	21350000	21700000	0
iso1.3R	21700000	22050000	4
iso1.3R	22050000	22348060	1
iso1.X	0	350000	6
iso1.X	350000	700000	4
iso1.X	700000	1050000	2
iso1.X	1050000	1400000	12
iso1.X	1400000	1750000	4
iso1.X	1750000	2100000	5
iso1.X	2100000	2450000	10
iso1.X	2450000	2800000	3
iso1.X	2800000	3150000	7
iso1.X	3150000	3500000	0
iso1.X	3500000	3850000	10
iso1.X	3850000	4200000	7
iso1.X	4200000	4550000	10
iso1.X	4550000	4900000	25
iso1.X	4900000	5250000	7
iso1.X	5250000	5600000	15
iso1.X	5600000	5950000	5
iso1.X	5950000	6300000	12
iso1.X	6300000	6650000	7
iso1.X	6650000	7000000	5
iso1.X	7000000	7350000	1
iso1.X	7350000	7700000	1
iso1.X	7700000	8050000	32
iso1.X	8050000	8400000	6
iso1.X	8400000	8750000	12
iso1.X	8750000	9100000	3
iso1.X	9100000	9450000	2
iso1.X	9450000	9800000	5
iso1.X	9800000	10150000	8
iso1.X	10150000	10500000	12
iso1.X	10500000	10850000	16
iso1.X	10850000	11200000	9
iso1.X	11200000	11550000	13
iso1.X	11550000	11900000	6
iso1.X	11900000	12250000	10
iso1.X	12250000	12600000	6
iso1.X	12600000	12950000	3
iso1.X	12950000	13300000	10
iso1.X	13300000	13650000	5
iso1.X	13650000	14000000	9
iso1.X	14000000	14350000	33
iso1.X	14350000	14700000	12
iso1.X	14700000	15050000	0
iso1.X	15050000	15400000	8
iso1.X	15400000	15750000	10
iso1.X	15750000	16100000	19
iso1.X	16100000	16450000	1
iso1.X	16450000	16800000	1
iso1.X	16800000	17150000	1
iso1.X	17150000	17500000	1
iso1.X	17500000	17850000	2
iso1.X	17850000	18200000	2
iso1.X	18200000	18550000	3
iso1.X	18550000	18652089	0
