iso1.2L	0	300000	1
iso1.2L	300000	600000	2
iso1.2L	600000	900000	4
iso1.2L	900000	1200000	1
iso1.2L	1200000	1500000	2
iso1.2L	1500000	1800000	0
iso1.2L	1800000	2100000	1
iso1.2L	2100000	2400000	1
iso1.2L	2400000	2700000	2
iso1.2L	2700000	3000000	2
iso1.2L	3000000	3300000	0
iso1.2L	3300000	3600000	2
iso1.2L	3600000	3900000	2
iso1.2L	3900000	4200000	0
iso1.2L	4200000	4500000	0
iso1.2L	4500000	4800000	13
iso1.2L	4800000	5100000	2
iso1.2L	5100000	5400000	10
iso1.2L	5400000	5700000	4
iso1.2L	5700000	6000000	1
iso1.2L	6000000	6300000	2
iso1.2L	6300000	6600000	1
iso1.2L	6600000	6900000	5
iso1.2L	6900000	7200000	4
iso1.2L	7200000	7500000	0
iso1.2L	7500000	7800000	3
iso1.2L	7800000	8100000	1
iso1.2L	8100000	8400000	1
iso1.2L	8400000	8700000	1
iso1.2L	8700000	9000000	3
iso1.2L	9000000	9300000	1
iso1.2L	9300000	9600000	5
iso1.2L	9600000	9900000	8
iso1.2L	9900000	10200000	0
iso1.2L	10200000	10500000	2
iso1.2L	10500000	10800000	2
iso1.2L	10800000	11100000	1
iso1.2L	11100000	11400000	1
iso1.2L	11400000	11700000	0
iso1.2L	11700000	12000000	5
iso1.2L	12000000	12300000	2
iso1.2L	12300000	12600000	1
iso1.2L	12600000	12900000	2
iso1.2L	12900000	13200000	1
iso1.2L	13200000	13500000	1
iso1.2L	13500000	13800000	3
iso1.2L	13800000	14100000	2
iso1.2L	14100000	14400000	1
iso1.2L	14400000	14700000	2
iso1.2L	14700000	15000000	3
iso1.2L	15000000	15300000	2
iso1.2L	15300000	15600000	0
iso1.2L	15600000	15900000	4
iso1.2L	15900000	16200000	1
iso1.2L	16200000	16500000	3
iso1.2L	16500000	16800000	3
iso1.2L	16800000	17100000	2
iso1.2L	17100000	17400000	2
iso1.2L	17400000	17700000	1
iso1.2L	17700000	18000000	5
iso1.2L	18000000	18300000	3
iso1.2L	18300000	18600000	1
iso1.2L	18600000	18900000	0
iso1.2L	18900000	19200000	1
iso1.2L	19200000	19487545	1
iso1.2R	0	300000	0
iso1.2R	300000	600000	3
iso1.2R	600000	900000	0
iso1.2R	900000	1200000	2
iso1.2R	1200000	1500000	0
iso1.2R	1500000	1800000	1
iso1.2R	1800000	2100000	0
iso1.2R	2100000	2400000	0
iso1.2R	2400000	2700000	1
iso1.2R	2700000	3000000	1
iso1.2R	3000000	3300000	1
iso1.2R	3300000	3600000	4
iso1.2R	3600000	3900000	4
iso1.2R	3900000	4200000	2
iso1.2R	4200000	4500000	2
iso1.2R	4500000	4800000	5
iso1.2R	4800000	5100000	1
iso1.2R	5100000	5400000	35
iso1.2R	5400000	5700000	1
iso1.2R	5700000	6000000	2
iso1.2R	6000000	6300000	1
iso1.2R	6300000	6600000	8
iso1.2R	6600000	6900000	1
iso1.2R	6900000	7200000	4
iso1.2R	7200000	7500000	1
iso1.2R	7500000	7800000	1
iso1.2R	7800000	8100000	2
iso1.2R	8100000	8400000	4
iso1.2R	8400000	8700000	3
iso1.2R	8700000	9000000	3
iso1.2R	9000000	9300000	7
iso1.2R	9300000	9600000	2
iso1.2R	9600000	9900000	3
iso1.2R	9900000	10200000	2
iso1.2R	10200000	10500000	5
iso1.2R	10500000	10800000	2
iso1.2R	10800000	11100000	12
iso1.2R	11100000	11400000	1
iso1.2R	11400000	11700000	3
iso1.2R	11700000	12000000	13
iso1.2R	12000000	12300000	1
iso1.2R	12300000	12600000	5
iso1.2R	12600000	12900000	0
iso1.2R	12900000	13200000	4
iso1.2R	13200000	13500000	4
iso1.2R	13500000	13800000	1
iso1.2R	13800000	14100000	1
iso1.2R	14100000	14400000	3
iso1.2R	14400000	14700000	5
iso1.2R	14700000	15000000	3
iso1.2R	15000000	15300000	2
iso1.2R	15300000	15600000	1
iso1.2R	15600000	15824540	1
iso1.3L	0	300000	1
iso1.3L	300000	600000	2
iso1.3L	600000	900000	1
iso1.3L	900000	1200000	1
iso1.3L	1200000	1500000	1
iso1.3L	1500000	1800000	2
iso1.3L	1800000	2100000	10
iso1.3L	2100000	2400000	3
iso1.3L	2400000	2700000	0
iso1.3L	2700000	3000000	2
iso1.3L	3000000	3300000	7
iso1.3L	3300000	3600000	1
iso1.3L	3600000	3900000	3
iso1.3L	3900000	4200000	0
iso1.3L	4200000	4500000	3
iso1.3L	4500000	4800000	5
iso1.3L	4800000	5100000	0
iso1.3L	5100000	5400000	2
iso1.3L	5400000	5700000	3
iso1.3L	5700000	6000000	4
iso1.3L	6000000	6300000	3
